tic,source,class
279171947,added_myself,ECLIPSE
279289894,added_myself,DSCT_BCEP
279369742,added_myself,ECLIPSE
279467934,added_myself,SOLARLIKE
279532682,added_myself,INSTRUMENT/JUNK
279844872,tessv1,GDOR_SPB
279911301,added_myself,INSTRUMENT/JUNK
279911552,tessv1,CONTACT_ROT
279911561,tessv1,ECLIPSE
279911829,tessv1,APERIODIC
279913005,tessv1,SOLARLIKE
279915894,tessv1,SOLARLIKE
279917037,tessv1,SOLARLIKE
279917287,added_myself,INSTRUMENT/JUNK
279918064,tessv1,CONTACT_ROT
279918155,added_myself,INSTRUMENT/JUNK
279918206,tessv1,ECLIPSE
279918329,tessv1,SOLARLIKE
279918372,tessv1,CONTACT_ROT
279918374,added_myself,INSTRUMENT/JUNK
279918685,added_myself,INSTRUMENT/JUNK
279918918,added_myself,INSTRUMENT/JUNK
279919136,tessv1,SOLARLIKE
279980037,training_set_em1,GDOR_SPB
279981021,training_set_em1,DSCT_BCEP
280032850,training_set_em1,DSCT_BCEP
280033289,tessv2,RRLYR_CEPH
280034947,training_set_em1,GDOR_SPB
280068700,training_set_em1,DSCT_BCEP
280163863,training_set_em1,GDOR_SPB
280163888,added_myself,CONTACT_ROT
281776035,tessv2,RRLYR_CEPH
282074988,added_myself,SOLARLIKE
282175649,added_myself,ECLIPSE
282182563,added_myself,ECLIPSE
282244353,added_myself,SOLARLIKE
282249794,added_myself,SOLARLIKE
282251832,added_myself,CONTACT_ROT
282367386,added_myself,SOLARLIKE
282460831,added_myself,SOLARLIKE
282544317,added_myself,SOLARLIKE
282547143,tessv2,RRLYR_CEPH
282547600,added_myself,SOLARLIKE
282548451,added_myself,INSTRUMENT/JUNK
282553094,added_myself,INSTRUMENT/JUNK
282553967,added_myself,INSTRUMENT/JUNK
282590080,tessv2,RRLYR_CEPH
282648446,added_myself,INSTRUMENT/JUNK
282650532,added_myself,ECLIPSE
282650751,added_myself,ECLIPSE
282759645,tessv2,RRLYR_CEPH
282760184,added_myself,DSCT_BCEP
282838341,added_myself,SOLARLIKE
282922963,added_myself,INSTRUMENT/JUNK
282923372,added_myself,INSTRUMENT/JUNK
282940633,tessv2,RRLYR_CEPH
283147747,added_myself,CONTACT_ROT
283150956,added_myself,SOLARLIKE
283154362,added_myself,SOLARLIKE
283159576,added_myself,SOLARLIKE
283222659,added_myself,INSTRUMENT/JUNK
283225705,added_myself,ECLIPSE
283277732,added_myself,DSCT_BCEP
283281372,added_myself,INSTRUMENT/JUNK
283282331,added_myself,INSTRUMENT/JUNK
283318159,tessv2,RRLYR_CEPH
283850306,added_myself,INSTRUMENT/JUNK
284168758,added_myself,SOLARLIKE
284185831,added_myself,DSCT_BCEP
284202115,added_myself,INSTRUMENT/JUNK
284205099,added_myself,SOLARLIKE
284294738,added_myself,SOLARLIKE
284357870,training_set_em1,DSCT_BCEP
284360250,added_myself,CONTACT_ROT
284363413,added_myself,SOLARLIKE
284364658,training_set_em1,GDOR_SPB
284453119,training_set_em1,GDOR_SPB
284454999,training_set_em1,GDOR_SPB
284481331,added_myself,INSTRUMENT/JUNK
284557286,added_myself,SOLARLIKE
284557991,training_set_em1,DSCT_BCEP
284563075,training_set_em1,DSCT_BCEP
284563076,added_myself,INSTRUMENT/JUNK
284563919,training_set_em1,DSCT_BCEP
284595994,added_myself,INSTRUMENT/JUNK
284598773,tessv2,RRLYR_CEPH
284680321,added_myself,INSTRUMENT/JUNK
284683078,tessv2,RRLYR_CEPH
284757524,tessv2,RRLYR_CEPH
284800747,training_set_em1,DSCT_BCEP
284891601,training_set_em1,CONTACT_ROT
284891650,training_set_em1,CONTACT_ROT
284904182,training_set_em1,CONTACT_ROT
285099461,tessv2,RRLYR_CEPH
285139100,tessv2,RRLYR_CEPH
285448217,tessv2,RRLYR_CEPH
286211280,added_myself,SOLARLIKE
286391738,added_myself,SOLARLIKE
286458094,tessv2,RRLYR_CEPH
286466705,tessv2,RRLYR_CEPH
286554287,tessv2,RRLYR_CEPH
286862437,added_myself,SOLARLIKE
286946036,added_myself,SOLARLIKE
286947600,added_myself,INSTRUMENT/JUNK
287087638,added_myself,INSTRUMENT/JUNK
287129532,training_set_em1,GDOR_SPB
287130814,training_set_em1,DSCT_BCEP
287131480,training_set_em1,DSCT_BCEP
287132253,training_set_em1,DSCT_BCEP
287132595,training_set_em1,GDOR_SPB
287135527,added_myself,CONTACT_ROT
287137067,training_set_em1,DSCT_BCEP
287140229,training_set_em1,DSCT_BCEP
287193153,training_set_em1,GDOR_SPB
287194283,training_set_em1,GDOR_SPB
287265982,added_myself,INSTRUMENT/JUNK
287363132,added_myself,DSCT_BCEP
287395662,tessv2,RRLYR_CEPH
287499687,added_myself,SOLARLIKE
287596285,added_myself,SOLARLIKE
287598646,added_myself,ECLIPSE
287600318,added_myself,INSTRUMENT/JUNK
287925132,added_myself,SOLARLIKE
288003943,added_myself,CONTACT_ROT
288266911,training_set_em1,GDOR_SPB
288269394,training_set_em1,GDOR_SPB
288344202,added_myself,CONTACT_ROT
288344310,added_myself,INSTRUMENT/JUNK
288381881,training_set_em1,CONTACT_ROT
288392504,training_set_em1,GDOR_SPB
288407573,training_set_em1,DSCT_BCEP
288407906,training_set_em1,GDOR_SPB
288408138,tessv2,RRLYR_CEPH
288471108,added_myself,ECLIPSE
288471173,added_myself,INSTRUMENT/JUNK
288471431,training_set_em1,DSCT_BCEP
288507797,training_set_em1,DSCT_BCEP
288510228,added_myself,INSTRUMENT/JUNK
288510703,training_set_em1,CONTACT_ROT
288515944,added_myself,INSTRUMENT/JUNK
288515973,added_myself,INSTRUMENT/JUNK
288525542,training_set_em1,DSCT_BCEP
288525701,added_myself,SOLARLIKE
288601702,training_set_em1,DSCT_BCEP
288603496,added_myself,CONTACT_ROT
288611788,training_set_em1,DSCT_BCEP
288677533,training_set_em1,GDOR_SPB
288735074,training_set_em1,DSCT_BCEP
289167276,tessv2,RRLYR_CEPH
289236172,tessv2,RRLYR_CEPH
289456158,tessv2,RRLYR_CEPH
289464344,added_myself,INSTRUMENT/JUNK
289465799,added_myself,SOLARLIKE
289552142,added_myself,CONTACT_ROT
289589931,training_set_em1,DSCT_BCEP
289623695,training_set_em1,GDOR_SPB
289624039,added_myself,INSTRUMENT/JUNK
289649448,tessv2,RRLYR_CEPH
289722963,added_myself,ECLIPSE
289899931,tessv2,RRLYR_CEPH
290005242,tessv1,SOLARLIKE
290032390,added_myself,INSTRUMENT/JUNK
290032639,added_myself,INSTRUMENT/JUNK
290033065,added_myself,INSTRUMENT/JUNK
290033206,added_myself,INSTRUMENT/JUNK
290033550,added_myself,INSTRUMENT/JUNK
290033595,added_myself,INSTRUMENT/JUNK
290033610,added_myself,INSTRUMENT/JUNK
290034441,added_myself,INSTRUMENT/JUNK
290034553,tessv1,GDOR_SPB
290067017,tessv2,RRLYR_CEPH
290221886,added_myself,INSTRUMENT/JUNK
290277380,tessv2,RRLYR_CEPH
290311870,added_myself,CONTACT_ROT
290442169,added_myself,INSTRUMENT/JUNK
290449077,added_myself,DSCT_BCEP
290454176,added_myself,SOLARLIKE
290575462,added_myself,DSCT_BCEP
290585783,added_myself,DSCT_BCEP
290688175,added_myself,ECLIPSE
290906085,added_myself,INSTRUMENT/JUNK
293878025,training_set_em1,GDOR_SPB
293886294,added_myself,CONTACT_ROT
293947708,added_myself,INSTRUMENT/JUNK
293954660,added_myself,ECLIPSE
293955231,added_myself,INSTRUMENT/JUNK
294074214,added_myself,DSCT_BCEP
294173902,added_myself,INSTRUMENT/JUNK
294177349,added_myself,CONTACT_ROT
294280388,added_myself,INSTRUMENT/JUNK
294281203,added_myself,ECLIPSE
294283415,added_myself,CONTACT_ROT
294284290,added_myself,SOLARLIKE
294367811,added_myself,INSTRUMENT/JUNK
294368858,added_myself,DSCT_BCEP
294369120,added_myself,DSCT_BCEP
294380466,added_myself,INSTRUMENT/JUNK
294466542,added_myself,INSTRUMENT/JUNK
294468469,tessv2,RRLYR_CEPH
294470422,added_myself,INSTRUMENT/JUNK
294473233,added_myself,DSCT_BCEP
294473261,added_myself,DSCT_BCEP
294476358,added_myself,ECLIPSE
294594165,added_myself,SOLARLIKE
294596049,added_myself,SOLARLIKE
294674644,added_myself,DSCT_BCEP
294896503,added_myself,SOLARLIKE
294896707,added_myself,SOLARLIKE
294897266,added_myself,SOLARLIKE
295013661,added_myself,INSTRUMENT/JUNK
295016841,tessv2,RRLYR_CEPH
295024011,added_myself,DSCT_BCEP
295110192,added_myself,INSTRUMENT/JUNK
295112723,added_myself,INSTRUMENT/JUNK
295114363,added_myself,SOLARLIKE
295300066,added_myself,INSTRUMENT/JUNK
295302480,added_myself,INSTRUMENT/JUNK
295307382,added_myself,SOLARLIKE
295309119,added_myself,CONTACT_ROT
295632463,added_myself,SOLARLIKE
295635234,added_myself,INSTRUMENT/JUNK
295712288,added_myself,SOLARLIKE
295801108,added_myself,CONTACT_ROT
295801325,added_myself,SOLARLIKE
295802690,added_myself,INSTRUMENT/JUNK
295810460,added_myself,INSTRUMENT/JUNK
296015547,added_myself,SOLARLIKE
296019320,added_myself,SOLARLIKE
296020732,added_myself,INSTRUMENT/JUNK
296317159,added_myself,INSTRUMENT/JUNK
296458941,added_myself,INSTRUMENT/JUNK
296626414,tessv2,RRLYR_CEPH
296774595,tessv2,RRLYR_CEPH
297149326,added_myself,ECLIPSE
297509326,added_myself,DSCT_BCEP
297602922,added_myself,CONTACT_ROT
297613233,added_myself,SOLARLIKE
297673678,added_myself,INSTRUMENT/JUNK
297678145,added_myself,SOLARLIKE
298014548,added_myself,INSTRUMENT/JUNK
298074522,added_myself,SOLARLIKE
298289469,training_set_em1,GDOR_SPB
298290558,training_set_em1,GDOR_SPB
298291857,added_myself,INSTRUMENT/JUNK
298293053,added_myself,ECLIPSE
298421458,added_myself,ECLIPSE
298424637,added_myself,SOLARLIKE
298481701,added_myself,SOLARLIKE
298484531,added_myself,SOLARLIKE
298484733,added_myself,SOLARLIKE
298496683,tessv2,RRLYR_CEPH
298553044,tessv2,RRLYR_CEPH
298565687,added_myself,SOLARLIKE
298599710,training_set_em1,DSCT_BCEP
298600026,added_myself,SOLARLIKE
298652257,added_myself,ECLIPSE
298652393,added_myself,INSTRUMENT/JUNK
298665056,training_set_em1,DSCT_BCEP
298706721,added_myself,INSTRUMENT/JUNK
298707023,added_myself,INSTRUMENT/JUNK
298774174,added_myself,INSTRUMENT/JUNK
298779157,added_myself,INSTRUMENT/JUNK
298782588,training_set_em1,DSCT_BCEP
298784263,added_myself,INSTRUMENT/JUNK
298785446,tessv1,CONTACT_ROT
298785576,added_myself,INSTRUMENT/JUNK
298786408,added_myself,ECLIPSE
298786602,tessv1,GDOR_SPB
298786653,tessv1,CONTACT_ROT
298787501,added_myself,INSTRUMENT/JUNK
298787507,added_myself,INSTRUMENT/JUNK
298833485,added_myself,INSTRUMENT/JUNK
298833736,added_myself,INSTRUMENT/JUNK
298834002,tessv1,SOLARLIKE
298834152,tessv1,SOLARLIKE
298834175,tessv1,SOLARLIKE
298834215,tessv1,CONTACT_ROT
298834663,added_myself,INSTRUMENT/JUNK
298834851,tessv1,GDOR_SPB
298836001,tessv1,SOLARLIKE
298836543,tessv1,SOLARLIKE
298836626,tessv1,SOLARLIKE
298837099,added_myself,SOLARLIKE
298841257,added_myself,SOLARLIKE
298892207,tessv1,DSCT_BCEP
298893903,added_myself,SOLARLIKE
298894167,added_myself,INSTRUMENT/JUNK
298894286,tessv1,GDOR_SPB
298895352,added_myself,INSTRUMENT/JUNK
298897258,tessv1,CONTACT_ROT
298897461,added_myself,INSTRUMENT/JUNK
298897823,tessv1,GDOR_SPB
298897961,added_myself,INSTRUMENT/JUNK
298898071,added_myself,INSTRUMENT/JUNK
298898097,added_myself,INSTRUMENT/JUNK
298901904,added_myself,SOLARLIKE
298902771,tessv1,CONTACT_ROT
298961510,added_myself,INSTRUMENT/JUNK
298962007,added_myself,INSTRUMENT/JUNK
298963314,tessv1,CONTACT_ROT
298963376,added_myself,INSTRUMENT/JUNK
298963386,added_myself,INSTRUMENT/JUNK
298964679,added_myself,INSTRUMENT/JUNK
298965168,added_myself,SOLARLIKE
298965579,added_myself,DSCT_BCEP
298965708,tessv1,APERIODIC
298965947,tessv1,CONTACT_ROT
298966021,tessv1,ECLIPSE
298966312,tessv1,DSCT_BCEP
298968596,added_myself,INSTRUMENT/JUNK
298969735,added_myself,INSTRUMENT/JUNK
298969764,added_myself,INSTRUMENT/JUNK
298969976,added_myself,INSTRUMENT/JUNK
298970478,tessv1,GDOR_SPB
298974999,added_myself,INSTRUMENT/JUNK
299028489,added_myself,INSTRUMENT/JUNK
299028806,added_myself,INSTRUMENT/JUNK
299029283,added_myself,INSTRUMENT/JUNK
299029336,added_myself,INSTRUMENT/JUNK
299029982,added_myself,INSTRUMENT/JUNK
299030023,added_myself,INSTRUMENT/JUNK
299032518,tessv1,DSCT_BCEP
299032735,tessv1,GDOR_SPB
299033445,tessv1,CONTACT_ROT
299087824,added_myself,SOLARLIKE
299087933,added_myself,SOLARLIKE
299087945,tessv1,DSCT_BCEP
299088158,tessv1,SOLARLIKE
299088765,added_myself,INSTRUMENT/JUNK
299088954,added_myself,INSTRUMENT/JUNK
299089053,added_myself,INSTRUMENT/JUNK
299090189,tessv1,APERIODIC
299090223,added_myself,INSTRUMENT/JUNK
299090237,added_myself,INSTRUMENT/JUNK
299090420,added_myself,INSTRUMENT/JUNK
299091580,added_myself,INSTRUMENT/JUNK
299095822,added_myself,INSTRUMENT/JUNK
299096106,added_myself,INSTRUMENT/JUNK
299096355,tessv1,ECLIPSE
299096497,tessv1,SOLARLIKE
299097182,tessv1,SOLARLIKE
299152988,tessv1,APERIODIC
299153081,added_myself,INSTRUMENT/JUNK
299153554,added_myself,INSTRUMENT/JUNK
299153697,tessv1,DSCT_BCEP
299154689,added_myself,INSTRUMENT/JUNK
299156567,tessv1,DSCT_BCEP
299156852,tessv1,CONTACT_ROT
299158775,added_myself,INSTRUMENT/JUNK
299159484,tessv1,DSCT_BCEP
299159523,tessv1,GDOR_SPB
299160623,added_myself,INSTRUMENT/JUNK
299161525,added_myself,INSTRUMENT/JUNK
299161687,added_myself,INSTRUMENT/JUNK
299214354,added_myself,SOLARLIKE
299217208,added_myself,INSTRUMENT/JUNK
299217434,added_myself,INSTRUMENT/JUNK
299217478,added_myself,INSTRUMENT/JUNK
299217827,added_myself,INSTRUMENT/JUNK
299218066,tessv1,APERIODIC
299218219,tessv1,GDOR_SPB
299218362,added_myself,INSTRUMENT/JUNK
299218754,added_myself,INSTRUMENT/JUNK
299219025,tessv1,ECLIPSE
299219294,added_myself,INSTRUMENT/JUNK
299219650,tessv1,DSCT_BCEP
299219710,tessv1,CONTACT_ROT
299219802,tessv1,GDOR_SPB
299219901,tessv1,DSCT_BCEP
299220418,added_myself,INSTRUMENT/JUNK
300993425,tessv2,RRLYR_CEPH
302330645,added_myself,INSTRUMENT/JUNK
302749993,added_myself,SOLARLIKE
302757471,tessv2,RRLYR_CEPH
303172352,added_myself,INSTRUMENT/JUNK
303172517,added_myself,DSCT_BCEP
303178091,added_myself,DSCT_BCEP
303179889,added_myself,SOLARLIKE
303243517,added_myself,SOLARLIKE
303245168,added_myself,INSTRUMENT/JUNK
304264495,added_myself,DSCT_BCEP
304265093,added_myself,CONTACT_ROT
304600638,tessv2,RRLYR_CEPH
304635143,added_myself,ECLIPSE
304751142,tessv2,RRLYR_CEPH
304762605,added_myself,DSCT_BCEP
305166171,added_myself,SOLARLIKE
305293337,added_myself,DSCT_BCEP
305296555,added_myself,INSTRUMENT/JUNK
305466425,added_myself,ECLIPSE
305474975,added_myself,ECLIPSE
305541753,added_myself,INSTRUMENT/JUNK
305637903,added_myself,SOLARLIKE
305639852,added_myself,INSTRUMENT/JUNK
305768241,added_myself,ECLIPSE
305772586,added_myself,CONTACT_ROT
305779264,added_myself,INSTRUMENT/JUNK
305861952,tessv2,RRLYR_CEPH
305869843,added_myself,DSCT_BCEP
305871791,added_myself,ECLIPSE
305876157,added_myself,CONTACT_ROT
307956490,added_myself,INSTRUMENT/JUNK
307984487,training_set_em1,GDOR_SPB
307984979,training_set_em1,GDOR_SPB
307987048,training_set_em1,GDOR_SPB
308361507,tessv2,RRLYR_CEPH
310098372,added_myself,INSTRUMENT/JUNK
310381473,added_myself,CONTACT_ROT
310772078,added_myself,ECLIPSE
310826757,added_myself,INSTRUMENT/JUNK
310934733,added_myself,INSTRUMENT/JUNK
311018087,tessv2,RRLYR_CEPH
311088475,added_myself,SOLARLIKE
311684861,tessv2,RRLYR_CEPH
311687573,added_myself,INSTRUMENT/JUNK
311691368,added_myself,INSTRUMENT/JUNK
312373133,added_myself,SOLARLIKE
312495986,added_myself,DSCT_BCEP
312634313,added_myself,INSTRUMENT/JUNK
312639883,added_myself,DSCT_BCEP
312794544,added_myself,DSCT_BCEP
312893819,added_myself,SOLARLIKE
313014686,added_myself,SOLARLIKE
313018622,added_myself,DSCT_BCEP
313020024,added_myself,DSCT_BCEP
313108955,added_myself,INSTRUMENT/JUNK
313149052,added_myself,SOLARLIKE
313338108,added_myself,INSTRUMENT/JUNK
313355070,tessv2,RRLYR_CEPH
313424698,added_myself,INSTRUMENT/JUNK
313756464,tessv2,RRLYR_CEPH
314186678,tessv2,RRLYR_CEPH
314305894,added_myself,CONTACT_ROT
314590451,added_myself,CONTACT_ROT
314788848,added_myself,CONTACT_ROT
314795985,added_myself,SOLARLIKE
316420664,tessv2,RRLYR_CEPH
316451192,added_myself,DSCT_BCEP
317170031,tessv2,RRLYR_CEPH
320323678,training_set_em1,GDOR_SPB
320502514,added_myself,SOLARLIKE
320505460,added_myself,INSTRUMENT/JUNK
320523366,training_set_em1,DSCT_BCEP
320524743,added_myself,INSTRUMENT/JUNK
320526395,training_set_em1,DSCT_BCEP
321668215,training_set_em1,GDOR_SPB
321764290,tessv2,RRLYR_CEPH
322283188,tessv2,RRLYR_CEPH
326258494,training_set_em1,GDOR_SPB
328525962,tessv2,RRLYR_CEPH
328536639,tessv2,RRLYR_CEPH
328824348,added_myself,CONTACT_ROT
328899549,added_myself,SOLARLIKE
329153767,training_set_em1,DSCT_BCEP
329171987,training_set_em1,GDOR_SPB
329172921,training_set_em1,GDOR_SPB
329175303,added_myself,CONTACT_ROT
329189306,added_myself,ECLIPSE
329246973,training_set_em1,GDOR_SPB
329248002,added_myself,ECLIPSE
329289338,training_set_em1,DSCT_BCEP
329290438,training_set_em1,GDOR_SPB
329343346,training_set_em1,GDOR_SPB
329344672,training_set_em1,CONTACT_ROT
329349834,tessv2,RRLYR_CEPH
329619926,added_myself,DSCT_BCEP
329800644,added_myself,DSCT_BCEP
329954336,tessv2,RRLYR_CEPH
329954477,added_myself,ECLIPSE
329961572,added_myself,ECLIPSE
330203676,added_myself,INSTRUMENT/JUNK
330833355,added_myself,INSTRUMENT/JUNK
330833578,added_myself,INSTRUMENT/JUNK
331191599,added_myself,SOLARLIKE
331191718,added_myself,INSTRUMENT/JUNK
331227163,added_myself,INSTRUMENT/JUNK
331370290,added_myself,SOLARLIKE
331373242,added_myself,CONTACT_ROT
331374513,added_myself,SOLARLIKE
331379738,added_myself,SOLARLIKE
331734562,added_myself,INSTRUMENT/JUNK
331736322,added_myself,CONTACT_ROT
331737217,added_myself,INSTRUMENT/JUNK
332298521,added_myself,INSTRUMENT/JUNK
332312964,added_myself,CONTACT_ROT
332350041,added_myself,INSTRUMENT/JUNK
333785333,training_set_em1,DSCT_BCEP
334677678,training_set_em1,GDOR_SPB
334780420,training_set_em1,DSCT_BCEP
334797519,added_myself,CONTACT_ROT
335683602,tessv2,RRLYR_CEPH
335721275,added_myself,SOLARLIKE
335768618,added_myself,INSTRUMENT/JUNK
335917805,tessv2,RRLYR_CEPH
335965838,added_myself,SOLARLIKE
336006351,added_myself,INSTRUMENT/JUNK
336007350,training_set_em1,GDOR_SPB
336007639,added_myself,INSTRUMENT/JUNK
336265494,added_myself,DSCT_BCEP
336334659,added_myself,DSCT_BCEP
336410894,tessv2,RRLYR_CEPH
340076371,tessv2,RRLYR_CEPH
340906783,added_myself,SOLARLIKE
340909387,added_myself,INSTRUMENT/JUNK
341572245,added_myself,INSTRUMENT/JUNK
341707638,added_myself,SOLARLIKE
341813613,training_set_em1,DSCT_BCEP
341814324,training_set_em1,DSCT_BCEP
341817609,training_set_em1,DSCT_BCEP
341839533,added_myself,INSTRUMENT/JUNK
341840829,added_myself,SOLARLIKE
341872349,training_set_em1,DSCT_BCEP
341874514,training_set_em1,DSCT_BCEP
343265790,added_myself,INSTRUMENT/JUNK
343265877,added_myself,INSTRUMENT/JUNK
343270453,added_myself,DSCT_BCEP
343329498,added_myself,SOLARLIKE
343331650,added_myself,SOLARLIKE
343408367,added_myself,DSCT_BCEP
343462202,added_myself,DSCT_BCEP
343563883,added_myself,SOLARLIKE
343620085,tessv2,RRLYR_CEPH
345431258,added_myself,ECLIPSE
345514014,added_myself,INSTRUMENT/JUNK
345605787,added_myself,INSTRUMENT/JUNK
345713405,added_myself,DSCT_BCEP
345720835,added_myself,SOLARLIKE
345721184,added_myself,SOLARLIKE
345998125,added_myself,DSCT_BCEP
346060357,tessv2,RRLYR_CEPH
346126194,added_myself,INSTRUMENT/JUNK
347701882,tessv2,RRLYR_CEPH
347799445,tessv2,RRLYR_CEPH
348512746,tessv2,RRLYR_CEPH
349916384,added_myself,SOLARLIKE
349917160,training_set_em1,GDOR_SPB
349917921,training_set_em1,GDOR_SPB
349919796,training_set_em1,GDOR_SPB
349977744,training_set_em1,CONTACT_ROT
350695193,training_set_em1,GDOR_SPB
350696291,training_set_em1,DSCT_BCEP
350737843,added_myself,INSTRUMENT/JUNK
350738167,added_myself,INSTRUMENT/JUNK
350738259,tessv1,ECLIPSE
350738793,added_myself,INSTRUMENT/JUNK
350738997,added_myself,INSTRUMENT/JUNK
350810436,tessv1,SOLARLIKE
350810606,tessv1,SOLARLIKE
350810737,tessv1,GDOR_SPB
350810781,tessv1,CONTACT_ROT
350810915,tessv1,DSCT_BCEP
350811109,tessv1,ECLIPSE
350811140,tessv1,CONTACT_ROT
350811257,tessv1,SOLARLIKE
350811413,tessv1,DSCT_BCEP
350811493,tessv1,SOLARLIKE
350812299,tessv1,DSCT_BCEP
350812471,tessv1,GDOR_SPB
350812753,tessv1,SOLARLIKE
350812863,added_myself,INSTRUMENT/JUNK
350813797,tessv1,CONTACT_ROT
350814113,added_myself,INSTRUMENT/JUNK
350814163,added_myself,INSTRUMENT/JUNK
350814213,tessv1,SOLARLIKE
350814839,tessv1,SOLARLIKE
350817186,added_myself,SOLARLIKE
351052070,added_myself,INSTRUMENT/JUNK
351053061,added_myself,INSTRUMENT/JUNK
351055073,tessv1,CONTACT_ROT
351055919,tessv1,ECLIPSE
351059695,added_myself,INSTRUMENT/JUNK
351059759,added_myself,INSTRUMENT/JUNK
351061627,added_myself,INSTRUMENT/JUNK
351062475,added_myself,INSTRUMENT/JUNK
351064473,tessv1,CONTACT_ROT
351071877,tessv1,APERIODIC
351073021,tessv2,RRLYR_CEPH
351188782,added_myself,INSTRUMENT/JUNK
351188906,tessv1,CONTACT_ROT
351189360,added_myself,INSTRUMENT/JUNK
351189711,added_myself,SOLARLIKE
351190765,added_myself,INSTRUMENT/JUNK
351190817,tessv1,APERIODIC
351190911,added_myself,INSTRUMENT/JUNK
351191751,added_myself,INSTRUMENT/JUNK
351192635,added_myself,INSTRUMENT/JUNK
351192765,added_myself,INSTRUMENT/JUNK
351193003,tessv1,CONTACT_ROT
351193098,tessv1,ECLIPSE
351193390,added_myself,INSTRUMENT/JUNK
351193755,tessv1,SOLARLIKE
351205080,added_myself,INSTRUMENT/JUNK
351287538,added_myself,INSTRUMENT/JUNK
351290792,added_myself,SOLARLIKE
351293329,added_myself,CONTACT_ROT
351298367,added_myself,INSTRUMENT/JUNK
351323932,added_myself,INSTRUMENT/JUNK
351434257,added_myself,SOLARLIKE
351486043,added_myself,DSCT_BCEP
351682448,added_myself,INSTRUMENT/JUNK
351685529,tessv1,DSCT_BCEP
351763164,tessv1,SOLARLIKE
351763360,tessv1,APERIODIC
351766286,tessv1,GDOR_SPB
351766347,added_myself,INSTRUMENT/JUNK
351766627,added_myself,INSTRUMENT/JUNK
351769533,tessv1,GDOR_SPB
351799728,added_myself,INSTRUMENT/JUNK
351799934,added_myself,INSTRUMENT/JUNK
351800211,added_myself,INSTRUMENT/JUNK
351800346,added_myself,INSTRUMENT/JUNK
351800523,tessv1,APERIODIC
351800600,added_myself,INSTRUMENT/JUNK
351802207,tessv1,SOLARLIKE
351802214,tessv1,GDOR_SPB
351802641,tessv1,ECLIPSE
351802844,tessv1,APERIODIC
351803255,tessv1,APERIODIC
351803493,added_myself,INSTRUMENT/JUNK
351803550,tessv1,ECLIPSE
351804416,tessv1,CONTACT_ROT
351804535,tessv1,APERIODIC
351869415,added_myself,DSCT_BCEP
351897360,tessv1,SOLARLIKE
351897447,added_myself,INSTRUMENT/JUNK
351897460,added_myself,INSTRUMENT/JUNK
351897575,tessv1,APERIODIC
351897646,added_myself,INSTRUMENT/JUNK
351898041,added_myself,INSTRUMENT/JUNK
351898076,tessv1,SOLARLIKE
351898467,tessv1,SOLARLIKE
351908254,added_myself,INSTRUMENT/JUNK
351909152,tessv1,SOLARLIKE
351911592,tessv1,SOLARLIKE
351927925,tessv2,RRLYR_CEPH
351930723,added_myself,DSCT_BCEP
351932731,added_myself,SOLARLIKE
352010812,tessv1,CONTACT_ROT
352012002,tessv1,CONTACT_ROT
352012583,tessv1,SOLARLIKE
352012713,tessv1,APERIODIC
352013302,tessv1,SOLARLIKE
352013659,tessv1,SOLARLIKE
352015283,added_myself,INSTRUMENT/JUNK
352015297,added_myself,INSTRUMENT/JUNK
352043301,added_myself,INSTRUMENT/JUNK
352052058,added_myself,CONTACT_ROT
352150799,added_myself,CONTACT_ROT
352175348,training_set_em1,DSCT_BCEP
352231014,added_myself,SOLARLIKE
352231263,training_set_em1,DSCT_BCEP
352236592,training_set_em1,GDOR_SPB
352236930,training_set_em1,DSCT_BCEP
352237616,training_set_em1,DSCT_BCEP
352239594,training_set_em1,CONTACT_ROT
352264138,added_myself,DSCT_BCEP
352299987,training_set_em1,GDOR_SPB
352302297,added_myself,CONTACT_ROT
352369889,added_myself,INSTRUMENT/JUNK
352371843,training_set_em1,GDOR_SPB
352372899,added_myself,SOLARLIKE
352530286,tessv2,RRLYR_CEPH
352608583,added_myself,CONTACT_ROT
352699778,added_myself,ECLIPSE
352758445,added_myself,INSTRUMENT/JUNK
352759654,added_myself,DSCT_BCEP
352763215,added_myself,DSCT_BCEP
352913879,added_myself,CONTACT_ROT
352951277,added_myself,DSCT_BCEP
353210640,added_myself,ECLIPSE
353336703,added_myself,ECLIPSE
353339090,added_myself,ECLIPSE
353344994,added_myself,CONTACT_ROT
353347226,added_myself,DSCT_BCEP
353734938,training_set_em1,GDOR_SPB
353778053,added_myself,SOLARLIKE
353779523,training_set_em1,GDOR_SPB
353780696,added_myself,INSTRUMENT/JUNK
353782305,tessv2,RRLYR_CEPH
353808567,training_set_em1,DSCT_BCEP
353818407,training_set_em1,DSCT_BCEP
353871287,training_set_em1,CONTACT_ROT
353871537,added_myself,SOLARLIKE
353894637,added_myself,INSTRUMENT/JUNK
353895839,added_myself,INSTRUMENT/JUNK
353897436,training_set_em1,GDOR_SPB
353937856,training_set_em1,DSCT_BCEP
353937916,training_set_em1,DSCT_BCEP
353987913,training_set_em1,GDOR_SPB
353989864,training_set_em1,GDOR_SPB
353990418,training_set_em1,GDOR_SPB
354035787,added_myself,INSTRUMENT/JUNK
355746227,added_myself,ECLIPSE
355746700,added_myself,ECLIPSE
355753872,added_myself,INSTRUMENT/JUNK
