label,path
SOLARLIKE,lightcurves_raw\tessv4_test\batch_25\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0014-0000000273041556_tess_v01_llc\hlsp_qlp_tess_ffi_s0014-0000000273041556_tess_v01_llc.fits
SOLARLIKE,lightcurves_raw\tessv4_test\batch_25\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0015-0000000273041556_tess_v01_llc\hlsp_qlp_tess_ffi_s0015-0000000273041556_tess_v01_llc.fits
ECLIPSE,lightcurves_raw\tessv4_test\batch_25\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0014-0000000273042299_tess_v01_llc\hlsp_qlp_tess_ffi_s0014-0000000273042299_tess_v01_llc.fits
ECLIPSE,lightcurves_raw\tessv4_test\batch_25\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0015-0000000273042299_tess_v01_llc\hlsp_qlp_tess_ffi_s0015-0000000273042299_tess_v01_llc.fits
ECLIPSE,lightcurves_raw\tessv4_test\batch_25\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0014-0000000273042551_tess_v01_llc\hlsp_qlp_tess_ffi_s0014-0000000273042551_tess_v01_llc.fits
ECLIPSE,lightcurves_raw\tessv4_test\batch_25\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0015-0000000273042551_tess_v01_llc\hlsp_qlp_tess_ffi_s0015-0000000273042551_tess_v01_llc.fits
CONTACT_ROT,lightcurves_raw\tessv4_test\batch_25\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0014-0000000273042994_tess_v01_llc\hlsp_qlp_tess_ffi_s0014-0000000273042994_tess_v01_llc.fits
CONTACT_ROT,lightcurves_raw\tessv4_test\batch_25\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0015-0000000273042994_tess_v01_llc\hlsp_qlp_tess_ffi_s0015-0000000273042994_tess_v01_llc.fits
ECLIPSE,lightcurves_raw\tessv4_test\batch_25\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0014-0000000273043307_tess_v01_llc\hlsp_qlp_tess_ffi_s0014-0000000273043307_tess_v01_llc.fits
ECLIPSE,lightcurves_raw\tessv4_test\batch_25\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0015-0000000273043307_tess_v01_llc\hlsp_qlp_tess_ffi_s0015-0000000273043307_tess_v01_llc.fits
INSTRUMENT/JUNK,lightcurves_raw\tessv4_test\batch_25\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0014-0000000273043654_tess_v01_llc\hlsp_qlp_tess_ffi_s0014-0000000273043654_tess_v01_llc.fits
INSTRUMENT/JUNK,lightcurves_raw\tessv4_test\batch_25\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0015-0000000273043654_tess_v01_llc\hlsp_qlp_tess_ffi_s0015-0000000273043654_tess_v01_llc.fits
ECLIPSE,lightcurves_raw\tessv4_test\batch_25\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0014-0000000273045340_tess_v01_llc\hlsp_qlp_tess_ffi_s0014-0000000273045340_tess_v01_llc.fits
ECLIPSE,lightcurves_raw\tessv4_test\batch_25\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0015-0000000273045340_tess_v01_llc\hlsp_qlp_tess_ffi_s0015-0000000273045340_tess_v01_llc.fits
CONTACT_ROT,lightcurves_raw\tessv4_test\batch_25\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0014-0000000273048064_tess_v01_llc\hlsp_qlp_tess_ffi_s0014-0000000273048064_tess_v01_llc.fits
CONTACT_ROT,lightcurves_raw\tessv4_test\batch_25\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0015-0000000273048064_tess_v01_llc\hlsp_qlp_tess_ffi_s0015-0000000273048064_tess_v01_llc.fits
ECLIPSE,lightcurves_raw\tessv4_test\batch_25\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0015-0000000273061351_tess_v01_llc\hlsp_qlp_tess_ffi_s0015-0000000273061351_tess_v01_llc.fits
ECLIPSE,lightcurves_raw\tessv4_test\batch_25\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0016-0000000273061351_tess_v01_llc\hlsp_qlp_tess_ffi_s0016-0000000273061351_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_25\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0015-0000000273068001_tess_v01_llc\hlsp_qlp_tess_ffi_s0015-0000000273068001_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_25\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0016-0000000273068001_tess_v01_llc\hlsp_qlp_tess_ffi_s0016-0000000273068001_tess_v01_llc.fits
SOLARLIKE,lightcurves_raw\tessv4_test\batch_25\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0014-0000000273129792_tess_v01_llc\hlsp_qlp_tess_ffi_s0014-0000000273129792_tess_v01_llc.fits
SOLARLIKE,lightcurves_raw\tessv4_test\batch_25\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0015-0000000273129792_tess_v01_llc\hlsp_qlp_tess_ffi_s0015-0000000273129792_tess_v01_llc.fits
SOLARLIKE,lightcurves_raw\tessv4_test\batch_25\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0014-0000000273129954_tess_v01_llc\hlsp_qlp_tess_ffi_s0014-0000000273129954_tess_v01_llc.fits
SOLARLIKE,lightcurves_raw\tessv4_test\batch_25\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0015-0000000273129954_tess_v01_llc\hlsp_qlp_tess_ffi_s0015-0000000273129954_tess_v01_llc.fits
ECLIPSE,lightcurves_raw\tessv4_test\batch_25\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0014-0000000273130396_tess_v01_llc\hlsp_qlp_tess_ffi_s0014-0000000273130396_tess_v01_llc.fits
ECLIPSE,lightcurves_raw\tessv4_test\batch_25\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0015-0000000273130396_tess_v01_llc\hlsp_qlp_tess_ffi_s0015-0000000273130396_tess_v01_llc.fits
CONTACT_ROT,lightcurves_raw\tessv4_test\batch_25\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0014-0000000273130431_tess_v01_llc\hlsp_qlp_tess_ffi_s0014-0000000273130431_tess_v01_llc.fits
CONTACT_ROT,lightcurves_raw\tessv4_test\batch_25\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0015-0000000273130431_tess_v01_llc\hlsp_qlp_tess_ffi_s0015-0000000273130431_tess_v01_llc.fits
INSTRUMENT/JUNK,lightcurves_raw\tessv4_test\batch_25\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0014-0000000273131562_tess_v01_llc\hlsp_qlp_tess_ffi_s0014-0000000273131562_tess_v01_llc.fits
INSTRUMENT/JUNK,lightcurves_raw\tessv4_test\batch_25\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0015-0000000273131562_tess_v01_llc\hlsp_qlp_tess_ffi_s0015-0000000273131562_tess_v01_llc.fits
ECLIPSE,lightcurves_raw\tessv4_test\batch_25\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0014-0000000273131564_tess_v01_llc\hlsp_qlp_tess_ffi_s0014-0000000273131564_tess_v01_llc.fits
ECLIPSE,lightcurves_raw\tessv4_test\batch_25\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0015-0000000273131564_tess_v01_llc\hlsp_qlp_tess_ffi_s0015-0000000273131564_tess_v01_llc.fits
CONTACT_ROT,lightcurves_raw\tessv4_test\batch_25\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0014-0000000273131690_tess_v01_llc\hlsp_qlp_tess_ffi_s0014-0000000273131690_tess_v01_llc.fits
CONTACT_ROT,lightcurves_raw\tessv4_test\batch_25\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0015-0000000273131690_tess_v01_llc\hlsp_qlp_tess_ffi_s0015-0000000273131690_tess_v01_llc.fits
CONTACT_ROT,lightcurves_raw\tessv4_test\batch_25\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0014-0000000273132446_tess_v01_llc\hlsp_qlp_tess_ffi_s0014-0000000273132446_tess_v01_llc.fits
CONTACT_ROT,lightcurves_raw\tessv4_test\batch_25\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0015-0000000273132446_tess_v01_llc\hlsp_qlp_tess_ffi_s0015-0000000273132446_tess_v01_llc.fits
GDOR_SPB,lightcurves_raw\tessv4_test\batch_25\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0014-0000000273132568_tess_v01_llc\hlsp_qlp_tess_ffi_s0014-0000000273132568_tess_v01_llc.fits
GDOR_SPB,lightcurves_raw\tessv4_test\batch_25\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0015-0000000273132568_tess_v01_llc\hlsp_qlp_tess_ffi_s0015-0000000273132568_tess_v01_llc.fits
GDOR_SPB,lightcurves_raw\tessv4_test\batch_25\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0014-0000000273132928_tess_v01_llc\hlsp_qlp_tess_ffi_s0014-0000000273132928_tess_v01_llc.fits
GDOR_SPB,lightcurves_raw\tessv4_test\batch_25\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0015-0000000273132928_tess_v01_llc\hlsp_qlp_tess_ffi_s0015-0000000273132928_tess_v01_llc.fits
INSTRUMENT/JUNK,lightcurves_raw\tessv4_test\batch_25\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0014-0000000273133378_tess_v01_llc\hlsp_qlp_tess_ffi_s0014-0000000273133378_tess_v01_llc.fits
INSTRUMENT/JUNK,lightcurves_raw\tessv4_test\batch_25\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0015-0000000273133378_tess_v01_llc\hlsp_qlp_tess_ffi_s0015-0000000273133378_tess_v01_llc.fits
GDOR_SPB,lightcurves_raw\tessv4_test\batch_25\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0014-0000000273137699_tess_v01_llc\hlsp_qlp_tess_ffi_s0014-0000000273137699_tess_v01_llc.fits
GDOR_SPB,lightcurves_raw\tessv4_test\batch_25\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0015-0000000273137699_tess_v01_llc\hlsp_qlp_tess_ffi_s0015-0000000273137699_tess_v01_llc.fits
ECLIPSE,lightcurves_raw\tessv4_test\batch_25\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0014-0000000273137870_tess_v01_llc\hlsp_qlp_tess_ffi_s0014-0000000273137870_tess_v01_llc.fits
ECLIPSE,lightcurves_raw\tessv4_test\batch_25\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0015-0000000273137870_tess_v01_llc\hlsp_qlp_tess_ffi_s0015-0000000273137870_tess_v01_llc.fits
APERIODIC,lightcurves_raw\tessv4_test\batch_25\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0014-0000000273138434_tess_v01_llc\hlsp_qlp_tess_ffi_s0014-0000000273138434_tess_v01_llc.fits
APERIODIC,lightcurves_raw\tessv4_test\batch_25\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0015-0000000273138434_tess_v01_llc\hlsp_qlp_tess_ffi_s0015-0000000273138434_tess_v01_llc.fits
APERIODIC,lightcurves_raw\tessv4_test\batch_25\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0014-0000000273139110_tess_v01_llc\hlsp_qlp_tess_ffi_s0014-0000000273139110_tess_v01_llc.fits
APERIODIC,lightcurves_raw\tessv4_test\batch_25\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0015-0000000273139110_tess_v01_llc\hlsp_qlp_tess_ffi_s0015-0000000273139110_tess_v01_llc.fits
CONTACT_ROT,lightcurves_raw\tessv4_test\batch_25\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0014-0000000273139514_tess_v01_llc\hlsp_qlp_tess_ffi_s0014-0000000273139514_tess_v01_llc.fits
CONTACT_ROT,lightcurves_raw\tessv4_test\batch_25\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0015-0000000273139514_tess_v01_llc\hlsp_qlp_tess_ffi_s0015-0000000273139514_tess_v01_llc.fits
SOLARLIKE,lightcurves_raw\tessv4_test\batch_25\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0014-0000000273139837_tess_v01_llc\hlsp_qlp_tess_ffi_s0014-0000000273139837_tess_v01_llc.fits
SOLARLIKE,lightcurves_raw\tessv4_test\batch_25\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0015-0000000273139837_tess_v01_llc\hlsp_qlp_tess_ffi_s0015-0000000273139837_tess_v01_llc.fits
APERIODIC,lightcurves_raw\tessv4_test\batch_25\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0014-0000000273140208_tess_v01_llc\hlsp_qlp_tess_ffi_s0014-0000000273140208_tess_v01_llc.fits
APERIODIC,lightcurves_raw\tessv4_test\batch_25\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0015-0000000273140208_tess_v01_llc\hlsp_qlp_tess_ffi_s0015-0000000273140208_tess_v01_llc.fits
CONTACT_ROT,lightcurves_raw\tessv4_test\batch_25\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0014-0000000273141365_tess_v01_llc\hlsp_qlp_tess_ffi_s0014-0000000273141365_tess_v01_llc.fits
CONTACT_ROT,lightcurves_raw\tessv4_test\batch_25\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0015-0000000273141365_tess_v01_llc\hlsp_qlp_tess_ffi_s0015-0000000273141365_tess_v01_llc.fits
CONTACT_ROT,lightcurves_raw\tessv4_test\batch_25\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0014-0000000273141646_tess_v01_llc\hlsp_qlp_tess_ffi_s0014-0000000273141646_tess_v01_llc.fits
CONTACT_ROT,lightcurves_raw\tessv4_test\batch_25\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0015-0000000273141646_tess_v01_llc\hlsp_qlp_tess_ffi_s0015-0000000273141646_tess_v01_llc.fits
CONTACT_ROT,lightcurves_raw\tessv4_test\batch_25\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0014-0000000273142618_tess_v01_llc\hlsp_qlp_tess_ffi_s0014-0000000273142618_tess_v01_llc.fits
CONTACT_ROT,lightcurves_raw\tessv4_test\batch_25\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0015-0000000273142618_tess_v01_llc\hlsp_qlp_tess_ffi_s0015-0000000273142618_tess_v01_llc.fits
ECLIPSE,lightcurves_raw\tessv4_test\batch_25\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0014-0000000273231378_tess_v01_llc\hlsp_qlp_tess_ffi_s0014-0000000273231378_tess_v01_llc.fits
ECLIPSE,lightcurves_raw\tessv4_test\batch_25\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0015-0000000273231378_tess_v01_llc\hlsp_qlp_tess_ffi_s0015-0000000273231378_tess_v01_llc.fits
SOLARLIKE,lightcurves_raw\tessv4_test\batch_25\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0014-0000000273232268_tess_v01_llc\hlsp_qlp_tess_ffi_s0014-0000000273232268_tess_v01_llc.fits
SOLARLIKE,lightcurves_raw\tessv4_test\batch_25\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0015-0000000273232268_tess_v01_llc\hlsp_qlp_tess_ffi_s0015-0000000273232268_tess_v01_llc.fits
SOLARLIKE,lightcurves_raw\tessv4_test\batch_25\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0014-0000000273234036_tess_v01_llc\hlsp_qlp_tess_ffi_s0014-0000000273234036_tess_v01_llc.fits
SOLARLIKE,lightcurves_raw\tessv4_test\batch_25\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0015-0000000273234036_tess_v01_llc\hlsp_qlp_tess_ffi_s0015-0000000273234036_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_25\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0014-0000000273234890_tess_v01_llc\hlsp_qlp_tess_ffi_s0014-0000000273234890_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_25\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0015-0000000273234890_tess_v01_llc\hlsp_qlp_tess_ffi_s0015-0000000273234890_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_25\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0014-0000000273235498_tess_v01_llc\hlsp_qlp_tess_ffi_s0014-0000000273235498_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_25\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0015-0000000273235498_tess_v01_llc\hlsp_qlp_tess_ffi_s0015-0000000273235498_tess_v01_llc.fits
SOLARLIKE,lightcurves_raw\tessv4_test\batch_25\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0014-0000000273235567_tess_v01_llc\hlsp_qlp_tess_ffi_s0014-0000000273235567_tess_v01_llc.fits
SOLARLIKE,lightcurves_raw\tessv4_test\batch_25\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0015-0000000273235567_tess_v01_llc\hlsp_qlp_tess_ffi_s0015-0000000273235567_tess_v01_llc.fits
INSTRUMENT/JUNK,lightcurves_raw\tessv4_test\batch_25\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0014-0000000273235916_tess_v01_llc\hlsp_qlp_tess_ffi_s0014-0000000273235916_tess_v01_llc.fits
INSTRUMENT/JUNK,lightcurves_raw\tessv4_test\batch_25\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0015-0000000273235916_tess_v01_llc\hlsp_qlp_tess_ffi_s0015-0000000273235916_tess_v01_llc.fits
INSTRUMENT/JUNK,lightcurves_raw\tessv4_test\batch_25\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0014-0000000273236995_tess_v01_llc\hlsp_qlp_tess_ffi_s0014-0000000273236995_tess_v01_llc.fits
INSTRUMENT/JUNK,lightcurves_raw\tessv4_test\batch_25\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0015-0000000273236995_tess_v01_llc\hlsp_qlp_tess_ffi_s0015-0000000273236995_tess_v01_llc.fits
APERIODIC,lightcurves_raw\tessv4_test\batch_25\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0014-0000000273237526_tess_v01_llc\hlsp_qlp_tess_ffi_s0014-0000000273237526_tess_v01_llc.fits
APERIODIC,lightcurves_raw\tessv4_test\batch_25\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0015-0000000273237526_tess_v01_llc\hlsp_qlp_tess_ffi_s0015-0000000273237526_tess_v01_llc.fits
CONTACT_ROT,lightcurves_raw\tessv4_test\batch_25\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0014-0000000273238798_tess_v01_llc\hlsp_qlp_tess_ffi_s0014-0000000273238798_tess_v01_llc.fits
CONTACT_ROT,lightcurves_raw\tessv4_test\batch_25\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0015-0000000273238798_tess_v01_llc\hlsp_qlp_tess_ffi_s0015-0000000273238798_tess_v01_llc.fits
SOLARLIKE,lightcurves_raw\tessv4_test\batch_25\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0014-0000000273241791_tess_v01_llc\hlsp_qlp_tess_ffi_s0014-0000000273241791_tess_v01_llc.fits
SOLARLIKE,lightcurves_raw\tessv4_test\batch_25\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0015-0000000273241791_tess_v01_llc\hlsp_qlp_tess_ffi_s0015-0000000273241791_tess_v01_llc.fits
INSTRUMENT/JUNK,lightcurves_raw\tessv4_test\batch_25\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0014-0000000273242571_tess_v01_llc\hlsp_qlp_tess_ffi_s0014-0000000273242571_tess_v01_llc.fits
INSTRUMENT/JUNK,lightcurves_raw\tessv4_test\batch_25\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0015-0000000273242571_tess_v01_llc\hlsp_qlp_tess_ffi_s0015-0000000273242571_tess_v01_llc.fits
SOLARLIKE,lightcurves_raw\tessv4_test\batch_25\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0014-0000000273242961_tess_v01_llc\hlsp_qlp_tess_ffi_s0014-0000000273242961_tess_v01_llc.fits
SOLARLIKE,lightcurves_raw\tessv4_test\batch_25\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0015-0000000273242961_tess_v01_llc\hlsp_qlp_tess_ffi_s0015-0000000273242961_tess_v01_llc.fits
INSTRUMENT/JUNK,lightcurves_raw\tessv4_test\batch_25\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0015-0000000273299721_tess_v01_llc\hlsp_qlp_tess_ffi_s0015-0000000273299721_tess_v01_llc.fits
INSTRUMENT/JUNK,lightcurves_raw\tessv4_test\batch_25\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0016-0000000273299721_tess_v01_llc\hlsp_qlp_tess_ffi_s0016-0000000273299721_tess_v01_llc.fits
GDOR_SPB,lightcurves_raw\tessv4_test\batch_25\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0014-0000000273370901_tess_v01_llc\hlsp_qlp_tess_ffi_s0014-0000000273370901_tess_v01_llc.fits
GDOR_SPB,lightcurves_raw\tessv4_test\batch_25\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0015-0000000273370901_tess_v01_llc\hlsp_qlp_tess_ffi_s0015-0000000273370901_tess_v01_llc.fits
CONTACT_ROT,lightcurves_raw\tessv4_test\batch_25\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0014-0000000273372313_tess_v01_llc\hlsp_qlp_tess_ffi_s0014-0000000273372313_tess_v01_llc.fits
CONTACT_ROT,lightcurves_raw\tessv4_test\batch_25\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0015-0000000273372313_tess_v01_llc\hlsp_qlp_tess_ffi_s0015-0000000273372313_tess_v01_llc.fits
ECLIPSE,lightcurves_raw\tessv4_test\batch_25\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0014-0000000273372402_tess_v01_llc\hlsp_qlp_tess_ffi_s0014-0000000273372402_tess_v01_llc.fits
ECLIPSE,lightcurves_raw\tessv4_test\batch_25\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0015-0000000273372402_tess_v01_llc\hlsp_qlp_tess_ffi_s0015-0000000273372402_tess_v01_llc.fits
SOLARLIKE,lightcurves_raw\tessv4_test\batch_25\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0014-0000000273372747_tess_v01_llc\hlsp_qlp_tess_ffi_s0014-0000000273372747_tess_v01_llc.fits
SOLARLIKE,lightcurves_raw\tessv4_test\batch_25\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0015-0000000273372747_tess_v01_llc\hlsp_qlp_tess_ffi_s0015-0000000273372747_tess_v01_llc.fits
ECLIPSE,lightcurves_raw\tessv4_test\batch_25\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0014-0000000273373712_tess_v01_llc\hlsp_qlp_tess_ffi_s0014-0000000273373712_tess_v01_llc.fits
ECLIPSE,lightcurves_raw\tessv4_test\batch_25\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0015-0000000273373712_tess_v01_llc\hlsp_qlp_tess_ffi_s0015-0000000273373712_tess_v01_llc.fits
GDOR_SPB,lightcurves_raw\tessv4_test\batch_25\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0014-0000000273374308_tess_v01_llc\hlsp_qlp_tess_ffi_s0014-0000000273374308_tess_v01_llc.fits
GDOR_SPB,lightcurves_raw\tessv4_test\batch_25\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0015-0000000273374308_tess_v01_llc\hlsp_qlp_tess_ffi_s0015-0000000273374308_tess_v01_llc.fits
SOLARLIKE,lightcurves_raw\tessv4_test\batch_25\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0014-0000000273374741_tess_v01_llc\hlsp_qlp_tess_ffi_s0014-0000000273374741_tess_v01_llc.fits
SOLARLIKE,lightcurves_raw\tessv4_test\batch_25\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0015-0000000273374741_tess_v01_llc\hlsp_qlp_tess_ffi_s0015-0000000273374741_tess_v01_llc.fits
CONTACT_ROT,lightcurves_raw\tessv4_test\batch_25\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0014-0000000273374777_tess_v01_llc\hlsp_qlp_tess_ffi_s0014-0000000273374777_tess_v01_llc.fits
CONTACT_ROT,lightcurves_raw\tessv4_test\batch_25\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0015-0000000273374777_tess_v01_llc\hlsp_qlp_tess_ffi_s0015-0000000273374777_tess_v01_llc.fits
ECLIPSE,lightcurves_raw\tessv4_test\batch_25\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0014-0000000273375249_tess_v01_llc\hlsp_qlp_tess_ffi_s0014-0000000273375249_tess_v01_llc.fits
ECLIPSE,lightcurves_raw\tessv4_test\batch_25\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0015-0000000273375249_tess_v01_llc\hlsp_qlp_tess_ffi_s0015-0000000273375249_tess_v01_llc.fits
CONTACT_ROT,lightcurves_raw\tessv4_test\batch_25\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0014-0000000273375585_tess_v01_llc\hlsp_qlp_tess_ffi_s0014-0000000273375585_tess_v01_llc.fits
CONTACT_ROT,lightcurves_raw\tessv4_test\batch_25\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0015-0000000273375585_tess_v01_llc\hlsp_qlp_tess_ffi_s0015-0000000273375585_tess_v01_llc.fits
ECLIPSE,lightcurves_raw\tessv4_test\batch_25\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0014-0000000273376048_tess_v01_llc\hlsp_qlp_tess_ffi_s0014-0000000273376048_tess_v01_llc.fits
ECLIPSE,lightcurves_raw\tessv4_test\batch_25\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0015-0000000273376048_tess_v01_llc\hlsp_qlp_tess_ffi_s0015-0000000273376048_tess_v01_llc.fits
SOLARLIKE,lightcurves_raw\tessv4_test\batch_25\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0014-0000000273377694_tess_v01_llc\hlsp_qlp_tess_ffi_s0014-0000000273377694_tess_v01_llc.fits
SOLARLIKE,lightcurves_raw\tessv4_test\batch_25\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0015-0000000273377694_tess_v01_llc\hlsp_qlp_tess_ffi_s0015-0000000273377694_tess_v01_llc.fits
INSTRUMENT/JUNK,lightcurves_raw\tessv4_test\batch_25\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0014-0000000273378701_tess_v01_llc\hlsp_qlp_tess_ffi_s0014-0000000273378701_tess_v01_llc.fits
INSTRUMENT/JUNK,lightcurves_raw\tessv4_test\batch_25\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0015-0000000273378701_tess_v01_llc\hlsp_qlp_tess_ffi_s0015-0000000273378701_tess_v01_llc.fits
SOLARLIKE,lightcurves_raw\tessv4_test\batch_25\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0014-0000000273379031_tess_v01_llc\hlsp_qlp_tess_ffi_s0014-0000000273379031_tess_v01_llc.fits
SOLARLIKE,lightcurves_raw\tessv4_test\batch_25\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0015-0000000273379031_tess_v01_llc\hlsp_qlp_tess_ffi_s0015-0000000273379031_tess_v01_llc.fits
GDOR_SPB,lightcurves_raw\tessv4_test\batch_25\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0014-0000000273379326_tess_v01_llc\hlsp_qlp_tess_ffi_s0014-0000000273379326_tess_v01_llc.fits
GDOR_SPB,lightcurves_raw\tessv4_test\batch_25\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0015-0000000273379326_tess_v01_llc\hlsp_qlp_tess_ffi_s0015-0000000273379326_tess_v01_llc.fits
